time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
525700,UAV_06,RELAY,UAV,-1339125.4,5364869.4,3169283.9,10.0.0.7,47.4,47.4
525700,UAV_07,RELAY,UAV,-1338607.2,5365318.7,3168745.9,10.0.0.8,69.3,47.4
525800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
525800,UAV_01,RELAY,UAV,-1337756.6,5364527.8,3170431.5,10.0.0.2,46.3,47.4
525800,UAV_02,RELAY,UAV,-1337155.7,5365011.6,3169870.2,10.0.0.3,118.9,47.4
525800,UAV_03,RELAY,UAV,-1338853.7,5364182.9,3170551.4,10.0.0.4,3.5,47.4
525800,UAV_04,RELAY,UAV,-1337261.3,5363675.5,3172071.4,10.0.0.5,267.9,47.4
525800,UAV_05,RELAY,UAV,-1335772.6,5364428.6,3171429.5,10.0.0.6,209.7,47.4
525800,UAV_06,RELAY,UAV,-1339126.3,5364868.7,3169284.7,10.0.0.7,47.4,47.4
525800,UAV_07,RELAY,UAV,-1338608.5,5365318.2,3168746.3,10.0.0.8,69.3,47.4
525900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
525900,UAV_01,RELAY,UAV,-1337757.6,5364527.0,3170432.4,10.0.0.2,46.3,47.4
525900,UAV_02,RELAY,UAV,-1337157.1,5365011.7,3169869.6,10.0.0.3,118.9,47.4
525900,UAV_03,RELAY,UAV,-1338853.7,5364182.2,3170552.7,10.0.0.4,3.5,47.4
525900,UAV_04,RELAY,UAV,-1337259.9,5363675.9,3172071.4,10.0.0.5,267.9,47.4
525900,UAV_05,RELAY,UAV,-1335772.1,5364429.5,3171428.4,10.0.0.6,208.4,47.4
525900,UAV_06,RELAY,UAV,-1339127.3,5364867.9,3169285.6,10.0.0.7,47.4,47.4
525900,UAV_07,RELAY,UAV,-1338609.7,5365317.5,3168746.8,10.0.0.8,67.9,47.4
526000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526000,UAV_01,RELAY,UAV,-1337758.5,5364526.3,3170433.3,10.0.0.2,46.3,47.4
526000,UAV_02,RELAY,UAV,-1337158.4,5365011.7,3169869.0,10.0.0.3,118.9,47.4
526000,UAV_03,RELAY,UAV,-1338853.6,5364181.4,3170554.0,10.0.0.4,3.5,47.4
526000,UAV_04,RELAY,UAV,-1337258.4,5363676.3,3172071.3,10.0.0.5,267.9,47.4
526000,UAV_05,RELAY,UAV,-1335771.5,5364430.3,3171427.2,10.0.0.6,208.4,47.4
526000,UAV_06,RELAY,UAV,-1339128.2,5364867.1,3169286.5,10.0.0.7,46.0,47.4
526000,UAV_07,RELAY,UAV,-1338611.0,5365316.9,3168747.3,10.0.0.8,67.9,47.4
526100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526100,UAV_01,RELAY,UAV,-1337759.4,5364525.5,3170434.2,10.0.0.2,46.3,47.4
526100,UAV_02,RELAY,UAV,-1337159.8,5365011.7,3169868.3,10.0.0.3,118.9,47.4
526100,UAV_03,RELAY,UAV,-1338853.5,5364180.7,3170555.3,10.0.0.4,3.5,47.4
526100,UAV_04,RELAY,UAV,-1337257.0,5363676.7,3172071.3,10.0.0.5,267.9,47.4
526100,UAV_05,RELAY,UAV,-1335771.0,5364431.1,3171426.1,10.0.0.6,208.4,47.4
526100,UAV_06,RELAY,UAV,-1339129.1,5364866.4,3169287.4,10.0.0.7,46.0,47.4
526100,UAV_07,RELAY,UAV,-1338612.3,5365316.3,3168747.8,10.0.0.8,67.9,47.4
526200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526200,UAV_01,RELAY,UAV,-1337760.3,5364524.7,3170435.1,10.0.0.2,46.3,47.4
526200,UAV_02,RELAY,UAV,-1337161.2,5365011.8,3169867.7,10.0.0.3,118.9,47.4
526200,UAV_03,RELAY,UAV,-1338853.4,5364179.9,3170556.6,10.0.0.4,3.5,47.4
526200,UAV_04,RELAY,UAV,-1337255.5,5363677.1,3172071.2,10.0.0.5,267.9,47.4
526200,UAV_05,RELAY,UAV,-1335770.5,5364431.9,3171425.0,10.0.0.6,208.4,47.4
526200,UAV_06,RELAY,UAV,-1339130.0,5364865.6,3169288.3,10.0.0.7,46.0,47.4
526200,UAV_07,RELAY,UAV,-1338613.6,5365315.7,3168748.3,10.0.0.8,67.9,47.4
526300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526300,UAV_01,RELAY,UAV,-1337761.2,5364524.0,3170436.0,10.0.0.2,44.9,47.4
526300,UAV_02,RELAY,UAV,-1337162.5,5365011.8,3169867.1,10.0.0.3,118.9,47.4
526300,UAV_03,RELAY,UAV,-1338853.3,5364179.2,3170557.9,10.0.0.4,3.5,47.4
526300,UAV_04,RELAY,UAV,-1337254.1,5363677.5,3172071.2,10.0.0.5,267.9,47.4
526300,UAV_05,RELAY,UAV,-1335769.9,5364432.7,3171423.8,10.0.0.6,208.4,47.4
526300,UAV_06,RELAY,UAV,-1339130.9,5364864.8,3169289.2,10.0.0.7,46.0,47.4
526300,UAV_07,RELAY,UAV,-1338614.9,5365315.1,3168748.8,10.0.0.8,67.9,47.4
526400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526400,UAV_01,RELAY,UAV,-1337762.1,5364523.2,3170436.9,10.0.0.2,44.9,47.4
526400,UAV_02,RELAY,UAV,-1337163.9,5365011.8,3169866.4,10.0.0.3,118.9,47.4
526400,UAV_03,RELAY,UAV,-1338853.2,5364178.4,3170559.2,10.0.0.4,3.5,47.4
526400,UAV_04,RELAY,UAV,-1337252.6,5363677.8,3172071.1,10.0.0.5,267.9,47.4
526400,UAV_05,RELAY,UAV,-1335769.4,5364433.5,3171422.7,10.0.0.6,208.4,47.4
526400,UAV_06,RELAY,UAV,-1339131.9,5364864.1,3169290.1,10.0.0.7,46.0,47.4
526400,UAV_07,RELAY,UAV,-1338616.2,5365314.5,3168749.2,10.0.0.8,67.9,47.4
526500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526500,UAV_01,RELAY,UAV,-1337763.0,5364522.4,3170437.9,10.0.0.2,44.9,47.3
526500,UAV_02,RELAY,UAV,-1337165.2,5365011.9,3169865.8,10.0.0.3,118.9,47.3
526500,UAV_03,RELAY,UAV,-1338853.1,5364177.7,3170560.5,10.0.0.4,3.5,47.3
526500,UAV_04,RELAY,UAV,-1337251.2,5363678.2,3172071.1,10.0.0.5,267.9,47.3
526500,UAV_05,RELAY,UAV,-1335768.9,5364434.3,3171421.5,10.0.0.6,208.4,47.3
526500,UAV_06,RELAY,UAV,-1339132.8,5364863.3,3169291.0,10.0.0.7,46.0,47.3
526500,UAV_07,RELAY,UAV,-1338617.4,5365313.9,3168749.7,10.0.0.8,67.9,47.3
526600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526600,UAV_01,RELAY,UAV,-1337763.9,5364521.7,3170438.8,10.0.0.2,44.9,47.3
526600,UAV_02,RELAY,UAV,-1337166.6,5365011.9,3169865.2,10.0.0.3,118.9,47.3
526600,UAV_03,RELAY,UAV,-1338853.0,5364176.9,3170561.8,10.0.0.4,3.5,47.3
526600,UAV_04,RELAY,UAV,-1337249.7,5363678.6,3172071.0,10.0.0.5,267.9,47.3
526600,UAV_05,RELAY,UAV,-1335768.3,5364435.1,3171420.4,10.0.0.6,208.4,47.3
526600,UAV_06,RELAY,UAV,-1339133.7,5364862.5,3169291.9,10.0.0.7,46.0,47.3
526600,UAV_07,RELAY,UAV,-1338618.7,5365313.3,3168750.2,10.0.0.8,67.9,47.3
526700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526700,UAV_01,RELAY,UAV,-1337764.8,5364520.9,3170439.7,10.0.0.2,44.9,47.3
526700,UAV_02,RELAY,UAV,-1337168.0,5365011.9,3169864.6,10.0.0.3,117.6,47.3
526700,UAV_03,RELAY,UAV,-1338852.9,5364176.2,3170563.1,10.0.0.4,3.5,47.3
526700,UAV_04,RELAY,UAV,-1337248.3,5363679.0,3172071.0,10.0.0.5,267.9,47.3
526700,UAV_05,RELAY,UAV,-1335767.8,5364436.0,3171419.2,10.0.0.6,208.4,47.3
526700,UAV_06,RELAY,UAV,-1339134.6,5364861.8,3169292.8,10.0.0.7,46.0,47.3
526700,UAV_07,RELAY,UAV,-1338620.0,5365312.7,3168750.7,10.0.0.8,67.9,47.3
526800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526800,UAV_01,RELAY,UAV,-1337765.7,5364520.1,3170440.6,10.0.0.2,43.5,47.3
526800,UAV_02,RELAY,UAV,-1337169.3,5365011.9,3169864.0,10.0.0.3,117.6,47.3
526800,UAV_03,RELAY,UAV,-1338852.8,5364175.4,3170564.4,10.0.0.4,3.5,47.3
526800,UAV_04,RELAY,UAV,-1337246.9,5363679.4,3172071.0,10.0.0.5,267.9,47.3
526800,UAV_05,RELAY,UAV,-1335767.3,5364436.8,3171418.1,10.0.0.6,208.4,47.3
526800,UAV_06,RELAY,UAV,-1339135.5,5364861.0,3169293.7,10.0.0.7,46.0,47.3
526800,UAV_07,RELAY,UAV,-1338621.3,5365312.1,3168751.2,10.0.0.8,67.9,47.3
526900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
526900,UAV_01,RELAY,UAV,-1337766.6,5364519.3,3170441.6,10.0.0.2,43.5,47.3
526900,UAV_02,RELAY,UAV,-1337170.7,5365012.0,3169863.4,10.0.0.3,117.6,47.3
526900,UAV_03,RELAY,UAV,-1338852.7,5364174.7,3170565.7,10.0.0.4,3.5,47.3
526900,UAV_04,RELAY,UAV,-1337245.4,5363679.8,3172070.9,10.0.0.5,267.9,47.3
526900,UAV_05,RELAY,UAV,-1335766.7,5364437.6,3171417.0,10.0.0.6,208.4,47.3
526900,UAV_06,RELAY,UAV,-1339136.5,5364860.2,3169294.6,10.0.0.7,46.0,47.3
526900,UAV_07,RELAY,UAV,-1338622.6,5365311.4,3168751.7,10.0.0.8,67.9,47.3
527000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527000,UAV_01,RELAY,UAV,-1337767.5,5364518.6,3170442.5,10.0.0.2,43.5,47.3
527000,UAV_02,RELAY,UAV,-1337172.1,5365012.0,3169862.8,10.0.0.3,117.6,47.3
527000,UAV_03,RELAY,UAV,-1338852.6,5364173.9,3170567.0,10.0.0.4,3.5,47.3
527000,UAV_04,RELAY,UAV,-1337244.0,5363680.2,3172070.9,10.0.0.5,267.9,47.3
527000,UAV_05,RELAY,UAV,-1335766.2,5364438.4,3171415.8,10.0.0.6,208.4,47.3
527000,UAV_06,RELAY,UAV,-1339137.4,5364859.5,3169295.5,10.0.0.7,46.0,47.3
527000,UAV_07,RELAY,UAV,-1338623.8,5365310.8,3168752.2,10.0.0.8,67.9,47.3
527100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527100,UAV_01,RELAY,UAV,-1337768.3,5364517.8,3170443.5,10.0.0.2,43.5,47.3
527100,UAV_02,RELAY,UAV,-1337173.5,5365012.0,3169862.2,10.0.0.3,117.6,47.3
527100,UAV_03,RELAY,UAV,-1338852.5,5364173.2,3170568.3,10.0.0.4,3.5,47.3
527100,UAV_04,RELAY,UAV,-1337242.5,5363680.6,3172070.8,10.0.0.5,267.9,47.3
527100,UAV_05,RELAY,UAV,-1335765.7,5364439.2,3171414.7,10.0.0.6,208.4,47.3
527100,UAV_06,RELAY,UAV,-1339138.3,5364858.7,3169296.4,10.0.0.7,46.0,47.3
527100,UAV_07,RELAY,UAV,-1338625.1,5365310.2,3168752.7,10.0.0.8,67.9,47.3
527200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527200,UAV_01,RELAY,UAV,-1337769.2,5364517.0,3170444.4,10.0.0.2,43.5,47.3
527200,UAV_02,RELAY,UAV,-1337174.8,5365012.0,3169861.6,10.0.0.3,117.6,47.3
527200,UAV_03,RELAY,UAV,-1338852.4,5364172.4,3170569.6,10.0.0.4,3.5,47.3
527200,UAV_04,RELAY,UAV,-1337241.1,5363681.0,3172070.8,10.0.0.5,267.9,47.3
527200,UAV_05,RELAY,UAV,-1335765.2,5364440.0,3171413.5,10.0.0.6,208.4,47.3
527200,UAV_06,RELAY,UAV,-1339139.2,5364857.9,3169297.3,10.0.0.7,46.0,47.3
527200,UAV_07,RELAY,UAV,-1338626.4,5365309.6,3168753.1,10.0.0.8,67.9,47.3
527300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527300,UAV_01,RELAY,UAV,-1337770.1,5364516.2,3170445.4,10.0.0.2,42.2,47.3
527300,UAV_02,RELAY,UAV,-1337176.2,5365012.0,3169861.0,10.0.0.3,117.6,47.3
527300,UAV_03,RELAY,UAV,-1338852.3,5364171.7,3170570.9,10.0.0.4,3.5,47.3
527300,UAV_04,RELAY,UAV,-1337239.6,5363681.3,3172070.7,10.0.0.5,267.9,47.3
527300,UAV_05,RELAY,UAV,-1335764.6,5364440.8,3171412.4,10.0.0.6,208.4,47.3
527300,UAV_06,RELAY,UAV,-1339140.1,5364857.2,3169298.3,10.0.0.7,46.0,47.3
527300,UAV_07,RELAY,UAV,-1338627.7,5365309.0,3168753.6,10.0.0.8,67.9,47.3
527400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527400,UAV_01,RELAY,UAV,-1337770.9,5364515.4,3170446.3,10.0.0.2,42.2,47.3
527400,UAV_02,RELAY,UAV,-1337177.6,5365012.0,3169860.4,10.0.0.3,117.6,47.3
527400,UAV_03,RELAY,UAV,-1338852.3,5364171.0,3170572.2,10.0.0.4,3.5,47.3
527400,UAV_04,RELAY,UAV,-1337238.2,5363681.7,3172070.7,10.0.0.5,267.9,47.3
527400,UAV_05,RELAY,UAV,-1335764.1,5364441.6,3171411.2,10.0.0.6,208.4,47.3
527400,UAV_06,RELAY,UAV,-1339141.1,5364856.4,3169299.2,10.0.0.7,46.0,47.3
527400,UAV_07,RELAY,UAV,-1338629.0,5365308.4,3168754.1,10.0.0.8,67.9,47.3
527500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527500,UAV_01,RELAY,UAV,-1337771.7,5364514.7,3170447.3,10.0.0.2,42.2,47.2
527500,UAV_02,RELAY,UAV,-1337179.0,5365012.0,3169859.8,10.0.0.3,117.6,47.2
527500,UAV_03,RELAY,UAV,-1338852.2,5364170.2,3170573.5,10.0.0.4,3.5,47.2
527500,UAV_04,RELAY,UAV,-1337236.7,5363682.1,3172070.6,10.0.0.5,267.9,47.2
527500,UAV_05,RELAY,UAV,-1335763.6,5364442.5,3171410.1,10.0.0.6,208.4,47.2
527500,UAV_06,RELAY,UAV,-1339142.0,5364855.6,3169300.1,10.0.0.7,46.0,47.2
527500,UAV_07,RELAY,UAV,-1338630.2,5365307.8,3168754.6,10.0.0.8,67.9,47.2
527600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527600,UAV_01,RELAY,UAV,-1337772.6,5364513.9,3170448.3,10.0.0.2,42.2,47.2
527600,UAV_02,RELAY,UAV,-1337180.3,5365012.1,3169859.2,10.0.0.3,117.6,47.2
527600,UAV_03,RELAY,UAV,-1338852.1,5364169.5,3170574.7,10.0.0.4,3.5,47.2
527600,UAV_04,RELAY,UAV,-1337235.3,5363682.5,3172070.6,10.0.0.5,267.9,47.2
527600,UAV_05,RELAY,UAV,-1335763.0,5364443.3,3171409.0,10.0.0.6,208.4,47.2
527600,UAV_06,RELAY,UAV,-1339142.9,5364854.9,3169301.0,10.0.0.7,46.0,47.2
527600,UAV_07,RELAY,UAV,-1338631.5,5365307.2,3168755.1,10.0.0.8,67.9,47.2
527700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527700,UAV_01,RELAY,UAV,-1337773.4,5364513.1,3170449.2,10.0.0.2,42.2,47.2
527700,UAV_02,RELAY,UAV,-1337181.7,5365012.1,3169858.6,10.0.0.3,117.6,47.2
527700,UAV_03,RELAY,UAV,-1338852.0,5364168.7,3170576.0,10.0.0.4,2.1,47.2
527700,UAV_04,RELAY,UAV,-1337233.8,5363682.9,3172070.5,10.0.0.5,267.9,47.2
527700,UAV_05,RELAY,UAV,-1335762.5,5364444.1,3171407.8,10.0.0.6,208.4,47.2
527700,UAV_06,RELAY,UAV,-1339143.8,5364854.1,3169301.9,10.0.0.7,46.0,47.2
527700,UAV_07,RELAY,UAV,-1338632.8,5365306.6,3168755.6,10.0.0.8,67.9,47.2
527800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527800,UAV_01,RELAY,UAV,-1337774.3,5364512.3,3170450.2,10.0.0.2,40.8,47.2
527800,UAV_02,RELAY,UAV,-1337183.1,5365012.1,3169858.0,10.0.0.3,117.6,47.2
527800,UAV_03,RELAY,UAV,-1338851.8,5364168.0,3170577.3,10.0.0.4,2.1,47.2
527800,UAV_04,RELAY,UAV,-1337232.4,5363683.3,3172070.5,10.0.0.5,267.9,47.2
527800,UAV_05,RELAY,UAV,-1335762.0,5364444.9,3171406.7,10.0.0.6,208.4,47.2
527800,UAV_06,RELAY,UAV,-1339144.8,5364853.3,3169302.8,10.0.0.7,46.0,47.2
527800,UAV_07,RELAY,UAV,-1338634.1,5365306.0,3168756.1,10.0.0.8,67.9,47.2
527900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
527900,UAV_01,RELAY,UAV,-1337775.1,5364511.5,3170451.2,10.0.0.2,40.8,47.2
527900,UAV_02,RELAY,UAV,-1337184.5,5365012.1,3169857.4,10.0.0.3,117.6,47.2
527900,UAV_03,RELAY,UAV,-1338851.7,5364167.2,3170578.6,10.0.0.4,2.1,47.2
527900,UAV_04,RELAY,UAV,-1337230.9,5363683.7,3172070.4,10.0.0.5,267.9,47.2
527900,UAV_05,RELAY,UAV,-1335761.4,5364445.7,3171405.5,10.0.0.6,208.4,47.2
527900,UAV_06,RELAY,UAV,-1339145.7,5364852.6,3169303.7,10.0.0.7,46.0,47.2
527900,UAV_07,RELAY,UAV,-1338635.4,5365305.3,3168756.6,10.0.0.8,67.9,47.2
528000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528000,UAV_01,RELAY,UAV,-1337775.9,5364510.7,3170452.2,10.0.0.2,40.8,47.2
528000,UAV_02,RELAY,UAV,-1337185.8,5365012.1,3169856.8,10.0.0.3,117.6,47.2
528000,UAV_03,RELAY,UAV,-1338851.6,5364166.5,3170579.9,10.0.0.4,2.1,47.2
528000,UAV_04,RELAY,UAV,-1337229.5,5363684.1,3172070.4,10.0.0.5,267.9,47.2
528000,UAV_05,CACHE,UAV,-1335760.9,5364446.5,3171404.4,10.0.0.6,208.4,47.2
528000,UAV_06,RELAY,UAV,-1339146.6,5364851.8,3169304.6,10.0.0.7,46.0,47.2
528000,UAV_07,RELAY,UAV,-1338636.6,5365304.7,3168757.1,10.0.0.8,67.9,47.2
528100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528100,UAV_01,RELAY,UAV,-1337776.7,5364509.9,3170453.1,10.0.0.2,40.8,47.2
528100,UAV_02,RELAY,UAV,-1337187.2,5365012.1,3169856.2,10.0.0.3,117.6,47.2
528100,UAV_03,RELAY,UAV,-1338851.5,5364165.7,3170581.2,10.0.0.4,2.1,47.2
528100,UAV_04,RELAY,UAV,-1337228.0,5363684.5,3172070.3,10.0.0.5,267.9,47.2
528100,UAV_05,CACHE,UAV,-1335760.4,5364447.3,3171403.2,10.0.0.6,208.4,47.2
528100,UAV_06,RELAY,UAV,-1339147.5,5364851.0,3169305.5,10.0.0.7,46.0,47.2
528100,UAV_07,RELAY,UAV,-1338637.9,5365304.1,3168757.5,10.0.0.8,67.9,47.2
528200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528200,UAV_01,RELAY,UAV,-1337777.5,5364509.1,3170454.1,10.0.0.2,40.8,47.2
528200,UAV_02,RELAY,UAV,-1337188.6,5365012.1,3169855.6,10.0.0.3,117.6,47.2
528200,UAV_03,RELAY,UAV,-1338851.3,5364165.0,3170582.5,10.0.0.4,2.1,47.2
528200,UAV_04,RELAY,UAV,-1337226.6,5363684.9,3172070.3,10.0.0.5,267.9,47.2
528200,UAV_05,CACHE,UAV,-1335759.8,5364448.1,3171402.1,10.0.0.6,208.4,47.2
528200,UAV_06,RELAY,UAV,-1339148.4,5364850.3,3169306.4,10.0.0.7,46.0,47.2
528200,UAV_07,RELAY,UAV,-1338639.2,5365303.5,3168758.0,10.0.0.8,67.9,47.2
528300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528300,UAV_01,RELAY,UAV,-1337778.3,5364508.4,3170455.1,10.0.0.2,39.4,47.2
528300,UAV_02,RELAY,UAV,-1337190.0,5365012.1,3169855.0,10.0.0.3,116.2,47.2
528300,UAV_03,RELAY,UAV,-1338851.2,5364164.3,3170583.8,10.0.0.4,2.1,47.2
528300,UAV_04,RELAY,UAV,-1337225.1,5363685.3,3172070.2,10.0.0.5,266.5,47.2
528300,UAV_05,CACHE,UAV,-1335759.3,5364449.0,3171400.9,10.0.0.6,208.4,47.2
528300,UAV_06,RELAY,UAV,-1339149.4,5364849.5,3169307.3,10.0.0.7,46.0,47.2
528300,UAV_07,RELAY,UAV,-1338640.5,5365302.9,3168758.5,10.0.0.8,67.9,47.2
528400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528400,UAV_01,RELAY,UAV,-1337779.1,5364507.6,3170456.1,10.0.0.2,39.4,47.2
528400,UAV_02,RELAY,UAV,-1337191.3,5365012.1,3169854.4,10.0.0.3,116.2,47.2
528400,UAV_03,RELAY,UAV,-1338851.1,5364163.5,3170585.1,10.0.0.4,2.1,47.2
528400,UAV_04,RELAY,UAV,-1337223.7,5363685.7,3172070.1,10.0.0.5,266.5,47.2
528400,UAV_05,CACHE,UAV,-1335758.8,5364449.8,3171399.8,10.0.0.6,208.4,47.2
528400,UAV_06,RELAY,UAV,-1339150.3,5364848.7,3169308.2,10.0.0.7,46.0,47.2
528400,UAV_07,RELAY,UAV,-1338641.8,5365302.3,3168759.0,10.0.0.8,67.9,47.2
528500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528500,UAV_01,RELAY,UAV,-1337779.9,5364506.8,3170457.1,10.0.0.2,39.4,47.1
528500,UAV_02,RELAY,UAV,-1337192.7,5365012.1,3169853.8,10.0.0.3,116.2,47.1
528500,UAV_03,RELAY,UAV,-1338851.0,5364162.8,3170586.4,10.0.0.4,2.1,47.1
528500,UAV_04,RELAY,UAV,-1337222.3,5363686.1,3172070.1,10.0.0.5,266.5,47.1
528500,UAV_05,CACHE,UAV,-1335758.2,5364450.6,3171398.7,10.0.0.6,208.4,47.1
528500,UAV_06,RELAY,UAV,-1339151.2,5364848.0,3169309.1,10.0.0.7,46.0,47.1
528500,UAV_07,RELAY,UAV,-1338643.0,5365301.7,3168759.5,10.0.0.8,67.9,47.1
528600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528600,UAV_01,RELAY,UAV,-1337780.7,5364506.0,3170458.1,10.0.0.2,39.4,47.1
528600,UAV_02,RELAY,UAV,-1337194.1,5365012.1,3169853.3,10.0.0.3,116.2,47.1
528600,UAV_03,RELAY,UAV,-1338850.8,5364162.0,3170587.7,10.0.0.4,2.1,47.1
528600,UAV_04,RELAY,UAV,-1337220.8,5363686.5,3172070.0,10.0.0.5,266.5,47.1
528600,UAV_05,CACHE,UAV,-1335757.7,5364451.4,3171397.5,10.0.0.6,208.4,47.1
528600,UAV_06,RELAY,UAV,-1339152.1,5364847.2,3169310.0,10.0.0.7,46.0,47.1
528600,UAV_07,RELAY,UAV,-1338644.3,5365301.1,3168760.0,10.0.0.8,67.9,47.1
528700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528700,UAV_01,RELAY,UAV,-1337781.4,5364505.2,3170459.1,10.0.0.2,39.4,47.1
528700,UAV_02,RELAY,UAV,-1337195.5,5365012.1,3169852.7,10.0.0.3,116.2,47.1
528700,UAV_03,RELAY,UAV,-1338850.7,5364161.3,3170589.0,10.0.0.4,2.1,47.1
528700,UAV_04,RELAY,UAV,-1337219.4,5363686.9,3172069.9,10.0.0.5,266.5,47.1
528700,UAV_05,CACHE,UAV,-1335757.2,5364452.2,3171396.4,10.0.0.6,208.4,47.1
528700,UAV_06,RELAY,UAV,-1339153.0,5364846.4,3169310.9,10.0.0.7,46.0,47.1
528700,UAV_07,RELAY,UAV,-1338645.6,5365300.5,3168760.5,10.0.0.8,67.9,47.1
528800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528800,UAV_01,RELAY,UAV,-1337782.2,5364504.4,3170460.1,10.0.0.2,38.0,47.1
528800,UAV_02,RELAY,UAV,-1337196.9,5365012.1,3169852.1,10.0.0.3,116.2,47.1
528800,UAV_03,RELAY,UAV,-1338850.6,5364160.6,3170590.3,10.0.0.4,2.1,47.1
528800,UAV_04,RELAY,UAV,-1337217.9,5363687.3,3172069.8,10.0.0.5,266.5,47.1
528800,UAV_05,CACHE,UAV,-1335756.6,5364453.0,3171395.2,10.0.0.6,208.4,47.1
528800,UAV_06,RELAY,UAV,-1339154.0,5364845.7,3169311.8,10.0.0.7,46.0,47.1
528800,UAV_07,RELAY,UAV,-1338646.9,5365299.9,3168761.0,10.0.0.8,67.9,47.1
528900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
528900,UAV_01,RELAY,UAV,-1337783.0,5364503.6,3170461.2,10.0.0.2,38.0,47.1
528900,UAV_02,RELAY,UAV,-1337198.3,5365012.1,3169851.5,10.0.0.3,116.2,47.1
528900,UAV_03,RELAY,UAV,-1338850.4,5364159.8,3170591.6,10.0.0.4,2.1,47.1
528900,UAV_04,RELAY,UAV,-1337216.5,5363687.7,3172069.7,10.0.0.5,266.5,47.1
528900,UAV_05,CACHE,UAV,-1335756.1,5364453.8,3171394.1,10.0.0.6,208.4,47.1
528900,UAV_06,RELAY,UAV,-1339154.9,5364844.9,3169312.7,10.0.0.7,46.0,47.1
528900,UAV_07,RELAY,UAV,-1338648.2,5365299.2,3168761.5,10.0.0.8,67.9,47.1
529000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
529000,UAV_01,RELAY,UAV,-1337783.7,5364502.8,3170462.2,10.0.0.2,38.0,47.1
529000,UAV_02,RELAY,UAV,-1337199.7,5365012.1,3169851.0,10.0.0.3,116.2,47.1
529000,UAV_03,RELAY,UAV,-1338850.3,5364159.1,3170592.9,10.0.0.4,2.1,47.1
529000,UAV_04,RELAY,UAV,-1337215.0,5363688.1,3172069.7,10.0.0.5,266.5,47.1
